Major,Minor,ComplexDescr,NbrBldgs,NbrStories,NbrUnits,AvgUnitSize,ProjectLocation,ProjectAppeal,PcntWithView,ConstrClass,BldgQuality,Condition,YrBuilt,EffYr,PcntComplete,Elevators,SectySystem,Fireplace,Laundry,Address
869920,30,3-4 PLEX'S,3,2,12,1009,0,0,0,4,4,3,1983,1990,100,N,N,Y,2,725 F PL NE 98002
8700,302, ,1,2,4,1492,0,0,0,4,5,3,2005,2005,100,N,N,N,2,10708 SE 170TH ST
873241,0,Flats,1,3,6,1022,3,3,0,3,5,4,1928,2004,100,N,Y,N,2,214 16TH AVE E 98112
264950,45,6 UNIT APT,1,2,6,756,4,3,33,4,4,2,1961,1975,100,N,N,N,2,10150 NE 64TH ST 98033
952810,1165,9 UNIT APT,1,3,9,862,3,3,0,4,4,3,1984,1990,100,N,Y,N,1,7432 4TH AVE NE 98115
246250,0, ,1,3,4,1025,4,3,0,4,4,4,1983,1983,100,N,Y, ,2,2318 FAIRVIEW AVE E 98102
132202,170,PANTHER LAKE FOURPLEX  MODEL TH2F,1,2,4,976,3,4,0,4,5,4,1979,1996,100,N,N,Y,2,104 S 339TH CIR 98003
717370,650, ,1,4,32,794,3,3,16,4,6,3,2005,2005,100,Y,Y,N,2,2402 NE 65TH ST 98115
62304,9373,BONNIE NYE APTS,1,2,8,782,3,3,0,4,4,3,1969,1985,100,N,N,N,1,11032 1ST AVE SW 98146
132201,140,PLAN A,1,2,4,696,3,4,0,4,5,4,1977,1995,100,N,N,Y,2,149 S 340TH ST 98003
533220,15,FOUR-PLEX,1,2,4,902,4,2,0,4,4,3,1909,1980,100,N,N,N,1,614 LAKE WASHINGTON BLVD 98112
754310,0,11 UNIT CONDOMINIUM,1,4,11,1025,3,3,0,4,4,4,1979,1979,100,N,Y,Y,2,8534 PHINNEY AVE N 98103
229140,310,MIXED USE APARTMENT,1,4,87,465,3,3,0,4,4,3,2012,2012,0,Y,Y,N,1,10507 AURORA AVE N 98133
675870,40, ,1,2,3,874,3,3,50,4,4,3,1920,1985,0, , ,Y,2,6500 PHINNEY AVE N 98103
391840,55,SEATTLE HOUSING AUTHORITY 9-UNIT,2,2,9,894,3,3,20,4,4,3,1981,1989,100,N,N,N,0,11727 GREENWOOD AVE N 98133
570650,760,,1,1,5,465,3,2,0,3,5,2,1960,1980,100,N,N,N,1,1817 KIBLER AVE 98022
775050,506,4 UNIT,1,2,4,655,3,2,0,4,3,3,1967,1983,100,N,N,N,0,9007 8TH AVE SW 98106
266300,125,8 UNIT APT,1,2,8,640,3,3,0,4,4,3,1955,1979,100,N,N,N,1,922 10TH AVE E 98102
22505,9082,REDMOND PLACE,5,4,143,979,3,3,21,4,6,3,1989,1996,100,Y,Y,Y,2,9200 WOODINVILLE-REDMOND RD 98052
402470,65,16 UNIT APARTMENT,1,2,16,1097,3,3,0,4,4,4,1967,1991,100,N,N,N,1,18010 15TH AVE NE 98155
744300,1720,FOUR-PLEX,1,2,4,675,2,3,0,4,3,3,1955,1975,100,N,N,N,1,1012 W NICKERSON ST 98119
784130,430,FOUR PLEX,1,1,4,420,0,0,0,4,4,3,1959,1981,100,N,N,N,0,543 WHITWORTH AVE S 98055
390015,0,UPSCALE TOWNHOMES,1,2,4,2591,4,4,0,4,6,3,1998,1998,100,N,N,Y,2,10222 NE 62ND ST 98033
720561,0,18 Unit Condo,1,3,18,876,3,3,70,4,4,4,1979,2004,100,N,N,Y,1,28418 16TH AVE S 98003
723460,475, ,1,3,37,813,3,4,0,4,5,4,1926,1990,100,N, ,N,1,1605 E OLIVE ST 98122
143756,0,3 UNIT CONDOMINIUM,1,3,3,1864,3,3,0,4,6,5,1910,1998,100,Y,Y,Y,2,2627 WARREN AVE N 98109
65900,740,LARNED APTS,1,3,33,496,2,2,0,3,4,4,1909,1983,100,Y,Y,N,1,2030 7TH AVE 98121
173230,45,6 UNIT APT,1,3,6,912,2,3,50,4,4,3,1966,1984,100,N,N,Y,1,1408 QUEEN ANNE AVE N 98109
744300,1215,FOURPLEX,1,2,4,563,2,3,0,4,4,2,1953,1971,100,N,N,N,0,868 W NICKERSON ST 98119
569350,620,7 UNIT APT,1,3,7,871,3,3,0,4,5,4,1967,1996,100,N,Y,N,1,4313 FREMONT AVE N 98103
276760,1305, ,1,4,16,1051,3,3,0,4,4,3,1994,1995,100,Y,Y,N,2,6316 24TH AVE NW 98107
52605,9024,APT 10 UNIT,1,2,10,714,0,0,60,4,4,4,1971,1990,100,N,N,N,0,18700 101ST AVE NE 98011
66600,390,BRITTANY APTS,4,3,45,1404,4,4,0,4,5,4,1967,1997,100,Y,Y,Y,2,422 101ST AVE SE 98004
722240,0,6 unit condo,3,2,6,1403,4,4,0,4,4,3,1999,1999,100,N,N,N,2,4114 NE 14TH PL 98059
546830,0,FLATS,1,4,27,624,3,3,0,4,4,3,1979,1979,100,Y,Y,N,1,2100 N 106TH ST 98133
882850,0, ,0,0,0,0,0,0,0,0,0,0,2005,2005,0, , , ,0,
290220,575,7 UNIT APT,1,2,7,704,3,3,0,4,4,5,1959,1989,100,N,N,N,1,2211 FRANKLIN AVE E 98102
915110,0,"""BLDG'S #1, #2, #3, & REC""",4,2,21,1369,3,3,0,4,4,3,1989,1993,100,N,N, ,2,24817 112TH AVE SE 98030
744300,765,FALCON APARTMENTS,1,3,12,806,3,3,20,4,4,4,1965,1989,100,N,N,N,1,600 W EMERSON ST 98119
912200,225,APARTMENT,1,3,5,834,3,3,40,4,4,3,1960,1981,100,N,N,N,1,2410 13TH AVE S 98144
69700,105,APARTMENT 707 UNITS,2,40,707,1128,4,4,75,2,6,3,2014,2014,65,Y,Y, ,2,588 BELL ST
503630,1000,APARTMENT,1,4,7,1306,3,3,57,4,6,4,1968,1996,100,N,Y,Y,2,3600 25TH AVE W 98199
812970,960,APT,1,2,6,657,3,3,0,4,6,3,1970,1989,100,N,Y,N,1,4225 FRANCIS AVE N 98103
883890,269,BOMBAY BICYCLE CLUB APTS,6,2,50,667,2,4,0,4,5,3,1976,1997,100,N,N,N,1,1590 145TH PL SE 98007
172505,9007, ,3,2,20,1055,2,3,0,4,4,3,2003,2003,100, , , ,2,5310 113TH PL NE
329940,0,20 FLAT UNITS,1,5,20,1137,3,3,0,2,6,5,1963,2000,100,Y,Y,Y,2,900 WARREN AVE N
952810,3930,15 UNIT APT,1,3,15,800,2,3,0,4,4,3,1991,1993,100,N,Y,N,2,6505 OSWEGO PL NE 98115
744890,0,FLATS,1,3,14,622,3,3,0,3,4,4,1927,2005,100,N,Y,N,2,525 16TH AVE E 98112
35400,201,14 unit apt,4,2,14,1031,3,4,0,4,6,3,2001,2001,100,N,Y,Y,2,3424 MERIDIAN AVE N 98103
142700,10,4 PLEX,1,2,4,936,3,3,25,4,5,3,1992,1997,100,N,N,Y,2,2764 LAUKALA PL 98022
630500,0,20 FLAT UNITS,1,4,20,1312,3,3,0,4,5,4,1987,1997,100,Y,Y,Y,2,6920 CALIFORNIA AVE SW 98136
160990,0,10 UNIT CONDOMINUM,1,3,10,1482,3,3,0,4,4,3,1993,1993,100,N,N, ,2,140 W SUNSET WAY 98027
13300,535,BRIGHTWOOD MANOR APTS,1,1,6,670,3,3,0,4,4,3,1960,1978,100,N,N,N,1,10025 DES MOINES MEMORIAL DR S 98168
516066,0,7 UNIT AIR RIGHTS CONDO,1,18,7,4605,4,5,0,1,8,3,1988,1988,100,Y,Y,Y,2,2033 1ST AVE 98000
82605,9285,VILLAGE APTS,1,3,17,653,3,3,0,4,4,3,1968,1985,100,N,N,N,1,10619 E RIVERSIDE DR 98011
420690,690,MULTI RES,1,3,5,1014,3,3,80,4,5,3,1972,1990,100,N,N,N,1,3906 1ST AVE NE 98105
305270,150,4-PLEX,2,1,4,788,3,3,0,4,4,4,1925,1986,100,N,N,N,1,6744 MARY AVE NW 98117
132201,80,PLAN F,1,2,4,976,3,4,0,4,5,3,1977,1995,100,N,N,Y,2,169 S 340TH ST 98003
926380,0,84 FLAT UNITS (ELEVATOR IN BLDG #C ONLY),4,3,84,1149,5,4,0,4,5,5,1967,1992,100,N,N,Y,2,10203 47TH AVE SW 98146
322505,9082,Avalon  Apts,1,2,15,926,4,3,0,4,5,3,1960,1985,100,N,N,N,1,125 108TH AVE SE 98004
202360,0,NEW 6 UNITS BEHIND CONVERTED RES,2,3,8,860,3,3,0,4,4,3,1996,1996,100,N,N, ,2,2432 DEXTER AVE N 98109
778795,0,FLATS & TH,23,2,92,1305,4,3,0,4,5,3,1996,1996,100,N,Y,Y,2,4400 248TH LN SE 98029
952110,5,THE PARK APARTMENTS,1,3,12,760,3,3,25,4,4,3,1918,1976,100,N,Y,N,1,4902 PHINNEY AVE N 98103
739890,0,CONDOMINIUM - 141 UNITS,13,3,141,870,3,3,0,4,4,4,1978,1978,100,N,N,Y,2,2020 GRANT AVE S 98055
197720,670, ,1,2,2,990,3,2,0,4,3,3,1910,1975,0,N,N,N,0,2209 2ND AVE 98121
569450,960,5-UNIT APT,1,3,5,887,3,3,0,4,4,2,1967,1979,100,N,Y,N,1,4315 WHITMAN AVE N 98103
643150,81,10 UNIT APT,1,3,10,754,0,0,25,4,4,3,1977,1987,100,N,Y,N,1,8732 PHINNEY AVE N 98103
630340,385,4-PLEX (4-2 BD,1,2,4,789,3,3,0,4,4,3,1979,1988,100,N,N,N,1,1700 SW 107TH ST 98146
873177,0,FLATS & TOWNHOUSES,1,3,16,1158,3,4,0,4,7,4,1929,1987,100,N,Y,N,1,1516 E REPUBLICAN ST 98112
182305,9191,8-UNIT APT,1,1,8,578,0,0,0,4,3,3,1955,1979,100,N,N,N,1,621 SHATTUCK AVE S 98055
202504,9020,10 UNIT APT BLDG,1,4,10,749,0,0,70,4,4,3,1988,1992,100,N,Y,Y,2,2356 YALE AVE E 98102
85550,110,APARTMENTS,2,1,5,796,3,4,0,4,4,3,1961,1982,100,N,N,N,0,17503 96TH PL SW 98070
80250,0,TOWNHOUSES,1,2,3,1153,3,3,0,4,4,3,1965,1965,100,N,N,N,2,14008 GREENWOOD AVE N 98133
880490,700,1700 SUMMIT,1,3,20,475,3,3,0,4,4,3,1963,1982,100,N,Y,N,1,1700 SUMMIT AVE 98122
414260,0,78 UNIT CONDO,5,3,78,1078,4,3,0,4,4,4,1980,1980,100,N,N,Y,2,1002 S 312TH ST 98003
276770,2510, ,2,2,4,330,3,3,0,3,4,3,1909,1970,0,N,N,N,1,5335 BALLARD AVE NW 98107
122000,1130,EIGHT UNIT,1,2,8,706,3,3,0,4,4,4,1977,1992,100,N,N,N,2,440 SW 155TH ST 98166
222505,9327,APARTMENT,5,3,50,977,3,3,0,4,4,3,1984,1990,100, , , ,2,14510 NE 35TH ST 98007
277250,0,35 RES UNITS + 1 COML UNIT,1,6,36,759,2,3,0,4,5,3,2000,2000,100,Y,Y,N,2,2530 15TH AVE W 98119
952810,1545,4 PLEX,1,2,4,830,3,3,0,4,4,4,1925,1983,100,N,Y,N,0,437 NE 73RD ST 98115
919587,0,232 UNIT CONDO,3,5,232,1082,4,3,0,4,5,3,1997,1997,100,Y,Y,Y,2,2000 ALASKAN WAY 98121
545330,200,The Sequoia Apts,5,2,34,768,3,4,0,4,5,4,1970,1997,100,N,N,N,1,13001 SE 28TH ST 98005
72604,9008,MIDVALE GARDEN APTS,3,2,24,780,3,3,0,4,4,3,1968,1991,100,N,N,N,1,17550 MIDVALE AVE N 98133
871460,30,4-PLEX,1,2,4,800,0,0,0,4,4,4,1909,1979,100,N,N,N,1,5521 15TH AVE NE 98105
373490,80,6-PLEX,1,2,6,783,0,0,0,4,4,3,1986,1991,100,N,N,N,2,319 E PARK ST 98045
510140,2204,25 UNIT APT,1,3,25,884,2,3,0,4,4,3,1990,1993,100,Y,Y,N,2,2020 NE 89TH ST 98115
601120,0,82 unit condo,7,3,82,868,3,3,0,4,4,3,1991,1994,100,N,N,Y,2,1900 NE 48TH ST 98056
717480,810,8 UNIT,1,3,8,802,0,0,0,4,4,4,1967,1989,100,N,N,N,1,5123 24TH AVE NE 98105
660047,0, ,0,0,0,0,0,0,0,0,0,0,1999,1999,100,N, , ,0,1612 6TH AVE 98101
277110,1900,MULTIPLE RESIDENCE,1,3,21,613,2,3,0,4,4,3,1990,1993,100,N,Y,N,2,3630 22ND AVE W 98199
195970,3185,Composite 4-Plex,1,3,4,967,3,3,0,4,4,4,1927,1994,100,N,N,N,2,3221 FRANKLIN AVE E 98102
810860,875,APTS,1,2,4,924,0,0,0,4,4,3,1968,1985,100,N,N,Y,1,15645 42ND AVE S 98188
132204,9109,APARTMENT,1,2,8,797,0,0,0,4,4,4,1966,1989,100,N,N,N,1,705 STATE AVE N 98031
289174,40,4 PLEX,1,2,4,1000,0,0,0,4,4,3,1974,1986,100,N,N,N,2,2306 N ST NE 98002
339507,1040, ,2,2,3,1120,3,3,0,4,4,3,2005,2005,100,N,N, ,2,
716920,55,APARTMENT 5 UNIT,1,1,5,294,3,3,0,4,3,3,1954,1975,100,N,N,N,1,6542 RAVENNA AVE NE 98115
391500,220,VILLA SIENNA,2,2,10,466,3,3,0,4,5,3,1932,1982,100,N,N,N,1,215 F ST SW 98001
792265,0,31 UNIT CONDO,1,4,31,885,3,3,0,4,4,4,1969,1969,100,Y,Y,N,1,1100 S ATLANTIC ST 98134
186240,360,IMPERIAL CROWN MANOR APT,1,4,44,667,2,3,0,4,4,3,1978,1988,100,Y,Y,N,1,1207 NW 92ND ST 98117
861580,10,12 UNIT APT,1,3,12,800,0,0,0,4,5,4,1964,1994,100,N,Y,N,1,5512 15TH AVE NE 98105
332605,9112,ASPEN CREEK,16,2,149,1139,3,3,0,4,6,3,1995,1997,100,N,N,Y,2,11101 123RD LN NE 98033
600350,925,APT,1,3,9,710,3,3,0,4,4,3,1965,1983,100,N,Y,Y,1,117 12TH AVE E 98102
952110,1155, ,1,4,31,686,2,3,52,4,5,3,2001,2001,100,Y,Y,N,2,4902 AURORA AVE N 98103
420690,965,APARTMENTS,1,1,5,290,2,3,0,4,4,3,1954,1974,100,N,N,N,0,4050 5TH AVE NE 98105
789980,465,4-UNIT APT,1,2,4,816,3,2,0,4,4,3,1967,1984,100,N,Y,N,0,8806 DELRIDGE WAY SW 98106
397540,320,OSLO TOWER,1,4,6,825,3,3,67,4,4,3,1970,1984,100,Y,Y,Y,1,3901 STONE WAY N 98103
279010,0,FLATS & DECLARED PARKING,1,4,15,769,3,3,0,4,3,4,1959,1987,100,Y,Y,N,1,603 13TH AVE E 98102
31810,8,FOREST HILL ESTATE,6,3,108,721,3,3,0,4,4,4,1977,1998,100,Y,N,N,2,1301 N 175TH ST 98133
920245,0, ,0,0,0,0,0,0,0,0,0,0,2008,2008,0, , , ,0,
216390,10,APARTMENT,1,3,16,553,3,3,0,4,4,4,1956,1986,100,N,N,N,1,706 BELMONT AVE E 98102
768960,984,UNITS 101 THRU 104,1,2,4,995,0,0,0,4,4,3,1961,1982,100,N,N,Y,1,6814 S 123RD ST 98178
534290,0, ,1,23,3,0,5,5,0,2,7,5,2001,2001,80,Y,Y,N,0,701 PIKE ST 98101
114500,525,MIXED USE RETAIL AND APARTMENTS,1,6,53,692,3,4,0,4,6,3,1999,1999,100,Y,Y,N,2,4060 9TH AVE NE 98105
569450,170,5-UNIT APARTMENT,1,3,5,900,3,3,40,4,4,3,1979,1994,100,N,N,Y,2,4259 WOODLAND PARK AVE N 98103
58610,0,16 UNIT CONDO,1,6,16,1641,4,4,0,2,7,3,1997,1997,100,Y,Y,Y,2,1210 ALKI AVE SW 98116
122100,385,THE VILLAGE HOUSE,1,3,8,761,3,3,0,4,5,3,1977,1990,100,N,N,N,1,222 SW 154TH ST 98166
12500,0,Flats,1,5,79,627,3,3,0,4,4,3,1991,1991,100,Y,Y,Y,2,3028 WESTERN AVE 98121
569500,60,7 UNIT APT,1,4,7,837,3,3,28,4,5,4,1967,1995,100,N,Y,N,1,4201 LINDEN AVE N 98103
720000,2099,4 - PLEX,1,2,4,1055,3,3,0,4,4,3,1981,1989,100,N,Y,Y,2,17514 NE 88TH PL 98052
138380,32,6 UNIT APT,1,2,6,516,3,3,0,4,4,3,1956,1979,100,N,N,N,1,5417 3RD AVE NW 98107
780406,0,2 unit condo,1,2,2,1500,4,3,0,4,4,3,2003,2003,100,N,N,N,0,6738 163RD PL SE 98006
556963,0,19 Res Units + 1 Com'l Unit,1,4,20,1534,5,4,0,4,7,3,1999,1999,100,Y,Y,Y,2,10015 NE 4TH ST 98004
276770,375,Mixed use apt,1,6,30,967,3,3,0,4,5,3,1999,1999,100,Y,Y,N,2,1753 NW 57TH ST 98107
524780,2295, ,1,3,16,730,3,3,0,3,4,3,1916,1980,0,N,Y,N,1,400 MAYNARD AVE S 98104
690970,245,Two Duplexes,1,2,5,670,3,2,100,4,4,3,1927,1980,100, ,N,N,1,1501 31ST AVE S 98144
172781,0,72 UNIT CONDO,6,3,72,921,3,3,0,4,4,3,1980,1980,100,N,N,Y,2,14300 124TH AVE NE 98034
912610,340,APT,1,1,6,565,3,2,0,4,2,2,1901,1960,100,N,N,N,0,601 21ST AVE 98122
162204,9202,COURTSIDE VILLAGE APARTMENTS,7,3,98,600,3,3,0,4,5,4,1980,1996,100,N,N,N,1,1823 S KENT-DES MOINES RD 98198
24000,445,THE MADRONAS APTS,1,3,12,802,0,0,25,4,5,3,1986,1994,100,N,N,N,2,19914 MILITARY RD S 98188
327613,10,HIDDEN VILLAGE APTS,3,4,78,800,3,3,0,4,4,4,1971,1990,100,N,N,N,1,14508 SE 24TH ST 98007
645345,0,60 Unit Condo,5,3,60,972,3,3,0,4,3,3,1990,2005,100,N,N,Y,2,29645 18TH AVE S 98003
228555,0,4 UNIT CONDO,1,2,4,1518,3,3,0,4,5,3,1997,1997,100,N,Y,Y,2,8035 SE 33RD PL 98040
717480,795,11 unit apt,1,2,11,656,3,3,0,4,5,3,1958,1984,100,N,N,N,0,2269 NE 53RD ST 98105
614560,2255,9 UNIT APT,1,2,9,851,3,3,33,4,4,3,1980,1988,100,N,Y,N,1,10014 GREENWOOD AVE N 98133
808040,190,APT BLDG,1,4,8,1169,3,2,0,4,6,2,2014,2014,100,Y,Y,N,2,1811 17TH AVE E
727550,0,12 UNIT CONDO,1,2,12,1700,3,3,0,4,5,3,1981,1981,100,N,N,Y,2,1550 NW 195TH ST 98177
250300,40,LAKE VILLAGE APTS,2,2,14,642,3,3,0,4,4,3,1957,1983,100,N,N,N,1,1453 S 308TH ST 98003
643410,0,Townhouses,24,3,70,1623,4,3,0,4,4,3,2006,2006,100,N,N,Y,2,6895 HOLLY PARK DR S 98118
722780,2045,HIGHLAND HOUSE APTS,1,3,15,777,3,3,0,4,6,4,1986,1999,100,N,Y,Y,2,2825 NE 12TH ST 98056
65400,105,Mixed Use,1,7,84,300,3,3,0,4,4,3,2009,2009,100,Y,Y,N,0,2630 1ST AVE 98121
435870,225,MERIDIAN PLACE,2,4,60,869,3,4,0,4,4,3,1989,1993,100,Y,Y,Y,2,10721 MERIDIAN AVE N 98133
47600,190,NOREG,1,3,8,828,3,3,0,4,4,3,1985,1991,100,Y,Y,N,2,2606 NW 58TH ST 98107
390410,287,GOLDEN SANDS APTS,1,3,13,608,3,3,0,4,4,3,1967,1985,100,N,N,N,0,7532 RENTON AVE S 98118
57000,250,7 unit apt,1,3,7,809,3,3,60,4,4,4,2005,2005,100,N,Y,N,2,2539 13TH AVE S 98144
290220,695,8 unit apt & SFD,2,3,9,762,3,3,0,4,3,4,1901,1975,100,N,N,N,1,2236 FRANKLIN AVE E 98102
388580,2920,4 PLEX,1,1,4,605,0,0,0,4,3,3,1959,1975,100,N,N,N,1,515 16TH AVE W 98033
643150,340,VILLA BOITANO III,1,3,10,665,3,3,0,4,4,3,1969,1985,100,N,N,N,1,8544 PHINNEY AVE N 98103
172305,9010,WALDEMAR APTS,1,2,7,869,4,3,42,4,6,4,1962,1986,100,N,N,N,1,927 N 1ST ST 98055
276760,2250,KEITHS APT 16 UNIT,1,2,16,471,3,3,0,4,4,3,1957,1980,100,N,N,N,1,6100 17TH AVE NW 98107
927420,30,5 UNITS,2,2,5,634,0,0,0,4,2,2,1908,1964,100,N,N,N,1,1514 44TH AVE SW 98116
541525,0,78 unit condo,16,2,78,1423,3,4,0,4,5,3,1999,1999,100,N,Y,Y,2,418 17TH ST SE 98002
332204,9092,SOUND VIEW APTS,7,3,92,825,3,4,38,4,5,4,1980,1996,100,N,N,Y,1,28425 18TH AVE S 98003
516970,105,4 - PLEX APTS,1,2,4,817,3,3,0,4,4,3,1981,1989,100,N,N,N,2,4530 NE 12TH ST 98059
193130,1260,9-UNIT APT HOUSE,1,2,9,574,3,3,0,4,3,3,1916,1971,100,N,Y,N,1,4114 FREMONT AVE N 98103
82600,115,5 UNIT APARTMENT,1,2,5,676,0,0,0,4,4,3,1965,1983,100,N,N,N,1,6321 42ND AVE SW 98136
643150,403,GREENWOOD MANOR,1,2,22,686,3,3,0,4,5,3,1959,1985,100,N,N,N,1,8547 PHINNEY AVE N 98103
98500,800,CASCADE VUE UNIT 1,1,2,5,600,3,3,80,4,4,3,1969,1985,100,N,N,N,1,12033 DES MOINES MEMORIAL DR S 98168
873237,0,20 TOWNHOUSES + 8 PARKING UNITS,1,4,20,1170,3,3,0,4,4,4,1979,1993,100,N,N,Y,2,202 W OLYMPIC PL 98119
682410,66,31 UNIT APT BLDG,1,4,31,743,3,3,25,4,4,3,1986,1991,100,Y,Y,Y,1,9600 9TH AVE NW 98117
643150,350,VILLA BOITANO II,1,4,13,828,3,3,20,4,4,3,1968,1986,100,N,N,N,1,407 N 87TH ST 98103
192605,9198,4 unit Townhouse with Office,1,2,4,1155,2,3,0,4,5,3,1998,1998,100,N,N,Y,2,9925 NE 134TH CT 98034
739130,0,26 Res Unit Condo,8,2,26,676,3,3,0,4,4,3,1987,1994,100,N,N,Y,2,301 W RAYE ST
197220,985,MULTI RES,1,4,10,681,3,3,0,4,4,3,1991,1993,100,N,Y,N,1,3618 EVANSTON AVE N 98103
762570,2245,JO-MICHAEL APTS,1,2,7,705,0,0,0,4,4,3,1967,1984,100,N,N,N,1,5907 CALIFORNIA AVE SW 98136
515120,10,APARTMENTS -4UNITS,1,2,4,1180,3,3,0,4,4,3,1963,1983,100, , , ,1,13819 GREENWOOD AVE N 98133
388295,0, Townhouse units,2,2,4,1423,2,3,0,4,6,3,1992,1992,100,N,N,Y,2,11412 NE 86TH ST 98033
344200,35,BERGAN PLACE,1,3,38,716,3,3,0,4,4,4,1987,1997,100,Y,Y,Y,2,101 N 104TH ST 98133
537980,1260,INNSBRUCK APTS,1,3,30,1024,3,3,0,4,4,3,1964,1981,100,N,N,N,1,3223 S 160TH ST 98188
600300,1484,9-UNIT APT,1,3,9,575,3,3,0,4,5,3,1957,1978,100,N,N,N,1,1212 E HOWELL ST 98122
4000,240,APTS,5,2,24,1113,3,3,0,4,4,4,1969,1990,100,N,N,N,1,4044 S 146TH ST 98168
246840,70,BREWSTER APTS,1,3,35,600,3,3,0,3,4,4,1916,1980,100,N,Y,N,1,133 PONTIUS AVE N 98109
328780,40,HI VIEW APTS,1,3,15,1179,3,3,60,4,5,4,1964,1992,100,N,N,Y,1,2043 S 113TH ST 98168
242420,0,Townhouses,6,2,23,971,3,3,0,4,4,4,1984,1995,100,N,N,Y,2,8001 NE 177TH CT 98028
212206,9187,,4,1,11,1304,3,3,0,4,5,3,2007,2007,100,N,Y, ,2,
367940,285,4 - PLEX,1,1,4,628,3,3,0,4,5,3,1959,1983,100,N,N,Y,0,1493 S COLUMBIAN WAY 98144
192105,9123,CONTINENTAL VILLAGE APTS,2,2,16,1124,0,0,0,4,4,3,1990,1993,100,N,N,Y,2,502 21ST ST SE 98002
82000,99,PINE HURST WEST APARTMENTS,1,3,18,726,3,3,0,4,5,3,1988,1995,100,Y,Y,Y,2,12007 15TH AVE NE 98125
321157,0,FLATS & TOWNHOUSES,8,3,86,1127,3,3,0,4,4,5,1973,1991,100,N,N,Y,2,15202 NE 8TH ST 98007
257022,0,22 UNIT CONDO,1,5,22,1895,4,3,0,4,6,3,1998,1998,100,Y,Y,Y,2,520 6TH AVE 98033
173280,1435,9 UNIT APT & SFR,2,3,10,885,3,3,0,4,4,3,1990,1993,100,N,Y,N,2,1421 4TH AVE W 98119
784030,50,4 UNIT APT,1,2,4,716,0,0,0,4,4,3,1981,1989,100,N,Y,N,1,501 S 5TH ST 98055
664935,0,Live/Work Mixed Use,1,2,4,1397,3,3,0,4,4,3,2005,2005,100,N,N,Y,0,2559 21ST AVE W
50800,80,FOUR - PLEX,1,2,4,845,3,3,0,4,4,3,1978,1988,100,N,N,Y,2,2206 NE 197TH PL 98155
685270,530,FOURPLEX,1,2,4,751,3,3,0,4,4,3,1953,1979,100,N,N,N,2,415 FEDERAL AVE E 98102
329370,10,,1,1,90,292,3,3,0,4,5,3,1953,1975,100,N,Y, ,1,16357 AURORA AVE N 98133
297080,230, ,1,2,3,1147,0,0,0,4,4,3,1980,1988,100,N,N,N,2,1020 SW 146TH ST 98166
332406,9473,WILDWOOD APTS,2,3,36,896,4,3,0,4,5,4,1968,1989,100,N,N,N,1,660 WILDWOOD BLVD SW 98027
980867,0,9 UNIT CONDOS,2,2,9,2755,4,4,100,4,6,3,1981,1981,100,N,N,Y,2,10222 NE 52ND ST 98033
770470,0,3 UNIT CONDO,1,2,3,1600,4,4,0,4,4,4,1985,1985,100,N,N,Y,2,2403 SE 8TH PL 98055
193130,325,MARK TERESA APT,2,2,5,735,3,3,0,4,3,3,1901,1970,100,N,N,N,1,3918 WHITMAN AVE N 98103
563550,0,Flats,1,4,11,885,4,3,0,4,4,4,1966,2006,100,N,Y,Y,2,731 BROADWAY 98102
116506,0, Townhome Complex,33,3,33,1,3,3,0,4,6,3,2014,2014,10,N,N,Y,2,
639105,0,2 unit condominium,2,2,2,4140,3,4,0,4,6,4,1927,1985,100,N,N,Y,2,119 MAIN AVE S 98055
927320,15,APT,1,3,5,848,0,0,40,4,2,3,1913,1971,100,N,N,N,1,1425 PALM AVE SW 98116
232403,9113,Fourplex,2,2,4,737,0,0,0,4,4,4,1952,1993,100,N,N,N,1,5440 FAUNTLEROY WAY SW 98136
684820,295,APARTMENT,1,4,12,831,3,3,20,4,4,3,1967,1984,100,N,Y,N,1,527 SUMMIT AVE E 98102
42304,9034,GLEN CREST APTS - 18 UNITS,1,3,18,730,3,3,67,4,4,3,1970,1985,100,N,N,N,1,10625 22ND PL S 98168
701540,0,20 FLAT UNITS,1,4,20,1212,3,3,100,4,5,4,1977,1993,100,Y,Y,Y,2,2221 GILMAN DR W 98119
912200,365,RICKSHAW APT,1,4,14,867,3,3,60,4,4,3,1968,1985,100,N,Y,N,1,2356 15TH AVE S 98144
122304,9034,HILLCREST COURT APT,5,1,20,426,3,3,0,4,2,3,1942,1973,100,N,N,N,0,11660 RENTON AVE S 98178
222730,80,THE VILLAGER APARTMENTS,1,4,25,718,3,3,0,4,4,4,1970,1991,100,N,Y,N,1,1121 N 200TH ST 98133
409230,1335,APARTMENT,1,3,24,568,0,0,0,4,5,3,1981,1992,100,N,Y,N,1,4220 8TH AVE NE 98105
918864,0,PACIFIC BLDG FLATS CONDO,1,3,35,1156,4,4,0,4,6,3,1996,1996,100,Y,Y,Y,2,4133 224TH LN SE 98029
172305,9160,12 UNIT APT,1,3,12,1059,3,3,0,4,4,3,1967,1984,100,N,N,N,1,310 BRONSON WAY NE 98056
780393,0, Office Condo with 3rd Floor Res. Condo,1,3,2,2547,3,3,0,4,5,3,2012,2012,100,Y, ,Y,2,4310 SW GRAHAM ST 98136
717840,0,Flats & TH,1,4,3,1597,4,3,0,4,4,3,1976,1977,100,N,N,Y,2,5228 21ST AVE NE 98105
